Id,Fecha,Uva,Uvi,Reservas,BaseMonetaria,CirculacionMonetaria,BilletesPoderPublico,EfectivoEntidadesFinancieras,DeposBancosCtaCtePesos,LebacEfectivo,LebacColocacion,DeposEfectivoEntidadesFinancieras,EnCuentasCorrientes,EnCajaAhorros,APlazo,OtrosDepos,M2Privado,LebacTasa35Dias,PaseActivas,PasePasivas,PrestamosEntidadesFinancierasSectorPrivado,TasasBaibar,TasasDepos30Dias,Badlar,TipoCambioReferencia,Cer
138,2003-07-22,,,12357.0,37957.0,23829.0,21168.0,2661.0,14128.0,7164.0,7765.0,85791.0,19036.0,12078.0,38886.0,8840.0,,,,,30405.0,2.0,4.96,,2.7863,
139,2003-07-23,,,12376.0,37834.0,23749.0,21116.0,2633.0,14085.0,7335.0,7948.0,85955.0,19171.0,12124.0,38890.0,8839.0,,,,,30332.0,1.7,5.62,,2.7757,
140,2003-07-24,,,12424.0,38034.0,23728.0,21110.0,2618.0,14306.0,7332.0,7948.0,86313.0,19410.0,12245.0,38867.0,8855.0,,,,,30314.0,1.59,5.26,,2.79,
141,2003-07-25,,,12467.0,38054.0,23713.0,21120.0,2593.0,14341.0,7458.0,8068.0,86367.0,19534.0,12181.0,38878.0,8842.0,,,,,30268.0,1.68,5.42,,2.8183,
142,2003-07-28,,,12490.0,38161.0,23725.0,21027.0,2698.0,14436.0,7465.0,8068.0,86702.0,19917.0,12260.0,38650.0,8946.0,,,,,30305.0,1.69,4.99,,2.8182,
143,2003-07-29,,,13552.0,38461.0,23727.0,20992.0,2735.0,14734.0,7465.0,8068.0,87036.0,20173.0,12420.0,38761.0,8759.0,,,,,30319.0,1.64,4.58,,2.8423,
144,2003-07-30,,,13518.0,38531.0,23808.0,21006.0,2802.0,14723.0,7429.0,8008.0,87298.0,20408.0,12535.0,38578.0,8853.0,,,,,30378.0,1.6,4.74,,2.8797,
145,2003-07-31,,,13484.0,38573.0,24012.0,21074.0,2938.0,14561.0,7439.0,8008.0,87587.0,20095.0,13051.0,38783.0,8778.0,,,,,30371.0,1.67,4.92,,2.9313,
146,2003-08-01,,,13496.0,38701.0,24242.0,21387.0,2855.0,14459.0,7561.0,8120.0,87399.0,19816.0,13294.0,38531.0,8839.0,,,,,30302.0,1.56,5.0,,2.93,
147,2003-08-04,,,13521.0,38259.0,24467.0,21577.0,2890.0,13792.0,7561.0,8120.0,87008.0,19548.0,13217.0,38355.0,8979.0,,,,,30427.0,1.55,5.18,,2.9618,
148,2003-08-05,,,13504.0,38282.0,24598.0,21664.0,2934.0,13684.0,7569.0,8120.0,86769.0,19379.0,13236.0,38247.0,8998.0,,,,,30321.0,1.55,4.2,,2.9385,
149,2003-08-06,,,13533.0,38183.0,24670.0,21806.0,2864.0,13513.0,7666.0,8230.0,86641.0,19097.0,13496.0,38174.0,8970.0,,,,,30323.0,1.35,4.29,,2.931,
150,2003-08-07,,,13396.0,38198.0,24867.0,22001.0,2866.0,13331.0,7664.0,8230.0,86187.0,18625.0,13453.0,38209.0,9003.0,,,,,30313.0,1.45,4.88,,2.9288,
151,2003-08-08,,,13390.0,38170.0,25039.0,22249.0,2790.0,13131.0,7767.0,8335.0,86388.0,18718.0,13556.0,38346.0,8888.0,,,,,30401.0,1.39,4.97,,2.9248,
152,2003-08-11,,,13398.0,38394.0,25102.0,22267.0,2835.0,13292.0,7766.0,8335.0,86596.0,19132.0,13353.0,38005.0,9234.0,,,,,30293.0,1.28,4.65,,2.9207,
153,2003-08-12,,,13365.0,38479.0,25005.0,22158.0,2847.0,13474.0,7765.0,8335.0,86404.0,19153.0,13171.0,38113.0,9100.0,,,,,30305.0,1.27,4.59,,2.9073,
154,2003-08-13,,,13395.0,38956.0,24885.0,22083.0,2802.0,14071.0,7362.0,7934.0,86892.0,19351.0,13136.0,38308.0,9237.0,,,,,30199.0,1.26,4.27,,2.8842,
155,2003-08-14,,,13357.0,39024.0,24862.0,22050.0,2812.0,14162.0,7356.0,7934.0,86734.0,19557.0,13029.0,38121.0,9179.0,,,,,30173.0,1.34,4.62,,2.896,
156,2003-08-15,,,13325.0,39007.0,24836.0,22095.0,2741.0,14171.0,7424.0,8003.0,86831.0,19824.0,12953.0,38156.0,9085.0,,,,,30098.0,1.29,4.49,,2.9,
157,2003-08-19,,,13319.0,39328.0,24786.0,21866.0,2920.0,14542.0,7425.0,8003.0,87187.0,20233.0,13090.0,37648.0,9468.0,,,,,30141.0,1.27,4.3,,2.902,
158,2003-08-20,,,13340.0,39352.0,24635.0,21827.0,2808.0,14717.0,7427.0,8006.0,87478.0,20417.0,13245.0,37472.0,9623.0,,,,,30167.0,1.33,4.43,,2.906,
159,2003-08-21,,,13334.0,39427.0,24598.0,21866.0,2732.0,14829.0,7428.0,8006.0,87351.0,20552.0,13487.0,37278.0,9318.0,,,,,30189.0,1.4,4.48,,2.9352,
160,2003-08-22,,,13332.0,39352.0,24539.0,21917.0,2622.0,14813.0,7609.0,8182.0,87490.0,20616.0,13495.0,37419.0,9250.0,,,,,30220.0,1.53,4.8,,2.97,
161,2003-08-25,,,13334.0,39386.0,24552.0,21857.0,2695.0,14834.0,7617.0,8182.0,87757.0,21000.0,13378.0,37352.0,9322.0,,,,,30183.0,1.42,4.75,,2.9298,
162,2003-08-26,,,13330.0,39576.0,24456.0,21770.0,2686.0,15120.0,7607.0,8182.0,87695.0,21292.0,13297.0,37332.0,9076.0,,,,,30413.0,1.81,4.61,,2.9217,
163,2003-08-27,,,13317.0,39592.0,24494.0,21784.0,2710.0,15098.0,7646.0,8244.0,88450.0,21756.0,13512.0,37398.0,9093.0,,,,,30441.0,1.31,4.56,,2.9572,
164,2003-08-28,,,13300.0,39629.0,24641.0,21845.0,2796.0,14988.0,7657.0,8244.0,88347.0,21485.0,13658.0,37458.0,9062.0,,,,,30508.0,1.39,4.36,,2.972,
165,2003-08-29,,,13584.0,39813.0,24873.0,22010.0,2863.0,14940.0,7676.0,8269.0,88315.0,21190.0,14236.0,37518.0,8757.0,,,,,30578.0,1.33,4.42,,2.9528,
166,2003-09-01,,,13592.0,39922.0,25079.0,22222.0,2857.0,14843.0,7671.0,8269.0,88369.0,21316.0,14174.0,37112.0,9132.0,,,,,30640.0,1.6,4.87,,2.963,
167,2003-09-02,,,13618.0,39966.0,25234.0,22386.0,2848.0,14732.0,7674.0,8269.0,88417.0,21228.0,14218.0,37359.0,8988.0,,,,,30686.0,1.42,4.2,,2.9658,
168,2003-09-03,,,13622.0,39947.0,25425.0,22517.0,2908.0,14522.0,7747.0,8344.0,88274.0,20897.0,14272.0,37498.0,8991.0,,,,,30674.0,1.44,4.8,,2.9773,
169,2003-09-04,,,13625.0,39929.0,25633.0,22720.0,2913.0,14296.0,7750.0,8342.0,88058.0,20458.0,14620.0,37417.0,8956.0,,,,,30596.0,1.45,4.9,,2.9607,
170,2003-09-05,,,13643.0,39958.0,25886.0,23121.0,2765.0,14072.0,7740.0,8354.0,87796.0,20169.0,14627.0,37464.0,8938.0,,,,,30563.0,1.45,4.35,,2.937,
171,2003-09-08,,,13707.0,39996.0,26065.0,23211.0,2854.0,13931.0,7733.0,8354.0,87815.0,20430.0,14316.0,37327.0,9149.0,,,,,30610.0,1.43,4.51,,2.9428,
172,2003-09-09,,,13714.0,40102.0,26066.0,23163.0,2903.0,14036.0,7734.0,8354.0,87761.0,20422.0,14238.0,37499.0,9021.0,,,,,30655.0,1.44,4.19,,2.9567,
173,2003-09-10,,,13763.0,40072.0,25982.0,23007.0,2975.0,14090.0,7825.0,8445.0,87743.0,20472.0,14158.0,37344.0,9195.0,,,,,30462.0,1.41,4.23,,2.9353,
174,2003-09-11,,,10870.0,39413.0,25930.0,23034.0,2896.0,13483.0,7819.0,8445.0,87788.0,20535.0,14068.0,37453.0,9167.0,,,,,30387.0,1.55,4.7,,2.9028,
175,2003-09-12,,,10757.0,39359.0,25896.0,23017.0,2879.0,13463.0,7708.0,8353.0,87573.0,20281.0,13997.0,37568.0,9170.0,,,,,30343.0,1.51,5.1,,2.8942,
176,2003-09-15,,,10804.0,39409.0,25833.0,22820.0,3013.0,13576.0,7706.0,8353.0,87459.0,20643.0,13780.0,37458.0,9039.0,,,,,30387.0,1.57,4.52,,2.8898,
177,2003-09-16,,,10802.0,39426.0,25694.0,22710.0,2984.0,13732.0,7705.0,8353.0,88208.0,20961.0,13846.0,37733.0,9154.0,,,,,30427.0,1.52,4.5,,2.8917,
178,2003-09-17,,,10815.0,39398.0,25546.0,22642.0,2904.0,13852.0,7697.0,8332.0,88120.0,20770.0,14026.0,37921.0,8912.0,,,,,30387.0,1.56,4.63,,2.9067,
179,2003-09-18,,,10825.0,39490.0,25505.0,22643.0,2862.0,13985.0,7701.0,8332.0,88222.0,20770.0,14066.0,37861.0,9047.0,,,,,30390.0,1.61,4.39,,2.9178,
180,2003-09-19,,,10845.0,39669.0,25485.0,22722.0,2763.0,14184.0,7685.0,8318.0,88705.0,20783.0,14351.0,37870.0,9332.0,,,,,30458.0,1.49,3.67,,2.9117,
181,2003-09-22,,,10841.0,39678.0,25421.0,22555.0,2866.0,14257.0,7684.0,8314.0,88905.0,21001.0,14522.0,37774.0,9339.0,,,,,30330.0,1.45,4.19,,2.9107,
182,2003-09-23,,,13428.0,39704.0,25270.0,22448.0,2822.0,14434.0,7683.0,8314.0,88776.0,21044.0,14471.0,37819.0,9197.0,,,,,30350.0,1.42,4.52,,2.8963,
183,2003-09-24,,,13449.0,39659.0,25149.0,22340.0,2809.0,14510.0,7826.0,8488.0,89135.0,21398.0,14450.0,37823.0,9221.0,,,,,30307.0,1.44,4.67,,2.8933,
184,2003-09-25,,,13467.0,39718.0,25094.0,22288.0,2806.0,14624.0,7825.0,8487.0,89058.0,21511.0,14254.0,37895.0,9166.0,,,,,30425.0,1.4,4.73,,2.89,
185,2003-09-26,,,13383.0,39598.0,25159.0,22312.0,2847.0,14439.0,7981.0,8662.0,89701.0,21850.0,14421.0,37992.0,9203.0,,,,,30430.0,1.44,4.49,,2.9007,
186,2003-09-29,,,13378.0,39724.0,25268.0,22240.0,3028.0,14456.0,7984.0,8662.0,89760.0,21771.0,14414.0,37993.0,9355.0,,,,,30424.0,1.51,4.1,,2.9055,
187,2003-09-30,,,13406.0,40477.0,25320.0,22302.0,3018.0,15157.0,7986.0,8662.0,90135.0,21460.0,14600.0,38187.0,9707.0,,,,,30311.0,1.54,4.41,,2.911,
188,2003-10-01,,,13423.0,41019.0,25442.0,22503.0,2939.0,15577.0,8129.0,8802.0,90239.0,21989.0,14800.0,38074.0,9162.0,,,,,30536.0,1.42,4.65,,2.9127,
189,2003-10-02,,,13434.0,40994.0,25685.0,22738.0,2947.0,15309.0,8129.0,8802.0,89661.0,21808.0,14806.0,37866.0,9003.0,,,,,30563.0,1.61,4.39,,2.9012,
190,2003-10-03,,,13436.0,41038.0,25927.0,22990.0,2937.0,15111.0,8181.0,8859.0,89488.0,21364.0,14940.0,38019.0,8992.0,,,,,30621.0,1.44,4.76,,2.8952,
191,2003-10-06,,,13446.0,41049.0,26109.0,23145.0,2964.0,14940.0,8180.0,8859.0,89374.0,21147.0,14910.0,37954.0,9198.0,,,,,30638.0,1.56,4.33,,2.8782,
192,2003-10-07,,,13457.0,41144.0,26151.0,23275.0,2876.0,14993.0,8175.0,8859.0,89219.0,21099.0,14737.0,38180.0,9046.0,,,,,30524.0,1.66,5.1,,2.8685,
193,2003-10-08,,,13477.0,41259.0,26141.0,23367.0,2774.0,15118.0,8260.0,8934.0,89262.0,21105.0,14698.0,38229.0,9079.0,,,,,30461.0,1.57,4.32,,2.8628,
194,2003-10-09,,,13508.0,41364.0,26239.0,23455.0,2784.0,15125.0,8258.0,8931.0,89236.0,21209.0,14570.0,38233.0,9079.0,,,,,30418.0,1.5,4.46,,2.8497,
195,2003-10-10,,,13427.0,41436.0,26332.0,23522.0,2810.0,15104.0,8285.0,8970.0,89244.0,21372.0,14502.0,38320.0,8908.0,,,,,30323.0,1.46,4.45,,2.833,
196,2003-10-14,,,13449.0,41337.0,26288.0,23226.0,3062.0,15049.0,8281.0,8970.0,89079.0,21540.0,14207.0,37990.0,9218.0,,,,,30318.0,1.42,4.49,,2.8372,
197,2003-10-15,,,13333.0,41488.0,26037.0,23095.0,2942.0,15451.0,8361.0,9058.0,89219.0,21741.0,14074.0,38158.0,9135.0,,,,,30262.0,1.56,4.75,,2.8417,
198,2003-10-16,,,13360.0,41576.0,25866.0,22992.0,2874.0,15710.0,8362.0,9056.0,89687.0,22186.0,14093.0,38292.0,9028.0,,,,,30169.0,1.52,4.16,,2.8443,
199,2003-10-17,,,13331.0,41653.0,25766.0,22949.0,2817.0,15887.0,8373.0,9094.0,90054.0,22220.0,14212.0,38539.0,9042.0,,,,,30089.0,1.45,4.15,,2.8502,
200,2003-10-20,,,13242.0,41864.0,25748.0,22803.0,2945.0,16116.0,8374.0,9093.0,90153.0,22158.0,14302.0,38369.0,9370.0,,,,,30214.0,1.38,4.44,,2.8513,
201,2003-10-21,,,13310.0,41974.0,25565.0,22720.0,2845.0,16409.0,8375.0,9093.0,90263.0,22333.0,14391.0,38558.0,9119.0,,,,,30225.0,1.36,4.85,,2.851,
202,2003-10-22,,,13337.0,42073.0,25438.0,22644.0,2794.0,16635.0,8450.0,9179.0,90538.0,22505.0,14492.0,38486.0,9202.0,,,,,30227.0,1.41,4.02,,2.8535,
203,2003-10-23,,,13357.0,42201.0,25379.0,22652.0,2727.0,16822.0,8450.0,9179.0,90480.0,22500.0,14531.0,38468.0,9135.0,,,,,30286.0,1.6,4.75,,2.846,
204,2003-10-24,,,12754.0,42313.0,25346.0,22667.0,2679.0,16967.0,8543.0,9284.0,91032.0,23028.0,14589.0,38480.0,9095.0,,,,,30341.0,1.62,4.55,,2.8428,
205,2003-10-27,,,12792.0,42434.0,25309.0,22537.0,2772.0,17125.0,8542.0,9284.0,91272.0,23330.0,14664.0,38267.0,9183.0,,,,,30267.0,1.79,4.46,,2.8383,
206,2003-10-28,,,12821.0,42605.0,25263.0,22459.0,2804.0,17342.0,8541.0,9284.0,91756.0,23870.0,14632.0,38337.0,9098.0,,,,,30365.0,1.53,4.6,,2.849,
207,2003-10-29,,,12848.0,42702.0,25312.0,22417.0,2895.0,17390.0,8580.0,9353.0,92176.0,23913.0,14761.0,38343.0,9346.0,,,,,30421.0,1.57,4.78,,2.8518,
208,2003-10-30,,,12882.0,42829.0,25479.0,22471.0,3008.0,17350.0,8580.0,9351.0,92341.0,24061.0,14876.0,38413.0,9183.0,,,,,30476.0,1.61,4.79,,2.8632,
209,2003-10-31,,,12902.0,42946.0,25682.0,22656.0,3026.0,17264.0,8655.0,9427.0,92195.0,23702.0,15287.0,38592.0,8784.0,,,,,30542.0,1.48,4.45,,2.8775,
210,2003-11-03,,,12892.0,42928.0,26001.0,22917.0,3084.0,16927.0,8658.0,9427.0,91876.0,23621.0,15256.0,38025.0,9182.0,,,,,30607.0,1.61,4.6,,2.8603,
211,2003-11-04,,,12924.0,42958.0,26202.0,23024.0,3178.0,16756.0,8654.0,9427.0,91683.0,23415.0,15203.0,38107.0,9172.0,,,,,30519.0,1.28,4.61,,2.8517,
212,2003-11-05,,,12953.0,43007.0,26478.0,23296.0,3182.0,16529.0,8811.0,9601.0,91597.0,23179.0,15365.0,38107.0,9167.0,,,,,30480.0,1.48,4.11,,2.8603,
213,2003-11-07,,,12841.0,43044.0,26599.0,23619.0,2980.0,16445.0,8813.0,9601.0,91556.0,23145.0,15362.0,37964.0,9311.0,,,,,30536.0,1.71,4.16,,2.8538,
214,2003-11-10,,,13329.0,43164.0,26708.0,23769.0,2939.0,16456.0,8812.0,9601.0,91344.0,23379.0,15125.0,37629.0,9445.0,,,,,30421.0,1.71,4.3,,2.8453,
215,2003-11-11,,,13334.0,43174.0,26573.0,23644.0,2929.0,16601.0,8810.0,9601.0,91418.0,23444.0,15150.0,37812.0,9268.0,,,,,30439.0,1.6,4.44,,2.8535,
216,2003-11-12,,,13387.0,43277.0,26412.0,23527.0,2885.0,16865.0,8883.0,9672.0,91071.0,23075.0,14905.0,37967.0,9385.0,,,,,30396.0,1.49,4.64,,2.855,
217,2003-11-13,,,13435.0,43357.0,26355.0,23539.0,2816.0,17002.0,8884.0,9672.0,91282.0,23516.0,14959.0,37912.0,9163.0,,,,,30346.0,1.56,4.19,,2.8583,
218,2003-11-14,,,13506.0,43404.0,26340.0,23606.0,2734.0,17064.0,8932.0,9723.0,91596.0,23824.0,14805.0,37951.0,9309.0,,,,,30228.0,1.51,4.57,,2.8718,
219,2003-11-17,,,13435.0,43537.0,26308.0,23455.0,2853.0,17229.0,8935.0,9723.0,91839.0,24120.0,14689.0,37901.0,9453.0,,,,,30336.0,1.58,4.7,,2.876,
220,2003-11-18,,,13499.0,43614.0,26219.0,23408.0,2811.0,17395.0,8936.0,9722.0,91850.0,24098.0,14810.0,37985.0,9302.0,,,,,30304.0,1.64,4.57,,2.8625,
221,2003-11-19,,,13503.0,43738.0,26138.0,23360.0,2778.0,17600.0,8955.0,9755.0,92198.0,24197.0,14951.0,38013.0,9421.0,,,,,30315.0,1.76,4.16,,2.869,
222,2003-11-20,,,13535.0,43828.0,26137.0,23438.0,2699.0,17691.0,8956.0,9755.0,92187.0,24280.0,14941.0,38160.0,9223.0,,,,,30374.0,2.05,3.34,,2.8795,
223,2003-11-21,,,13394.0,43861.0,26165.0,23535.0,2630.0,17696.0,9032.0,9834.0,91996.0,24047.0,15093.0,38123.0,9232.0,,,,,30483.0,2.05,3.9,,2.8873,
224,2003-11-24,,,13448.0,43933.0,26217.0,23420.0,2797.0,17716.0,9033.0,9834.0,92358.0,24542.0,15019.0,37955.0,9350.0,,,,,30542.0,1.86,4.76,,2.8918,
225,2003-11-25,,,13466.0,44026.0,26226.0,23424.0,2802.0,17800.0,9034.0,9834.0,92524.0,24923.0,14826.0,38114.0,9179.0,,,,,30740.0,1.87,4.5,,2.9157,
226,2003-11-26,,,13487.0,44050.0,26301.0,23377.0,2924.0,17749.0,9134.0,9934.0,93573.0,25568.0,14960.0,38167.0,9397.0,,,,,30776.0,1.55,4.2,,2.938,
227,2003-11-27,,,13487.0,44057.0,26436.0,23368.0,3068.0,17621.0,9139.0,9934.0,93792.0,25547.0,15212.0,38064.0,9492.0,,,,,30890.0,1.54,4.01,,2.977,
228,2003-11-28,,,13483.0,44157.0,26691.0,23522.0,3169.0,17466.0,9028.0,9856.0,93905.0,25048.0,15698.0,38440.0,9271.0,,,,,30905.0,1.53,4.25,,2.9877,
229,2003-12-01,,,13520.0,44265.0,26964.0,23803.0,3161.0,17301.0,9030.0,9856.0,93851.0,24832.0,15744.0,38372.0,9452.0,,,,,30910.0,2.17,4.58,,2.9898,
230,2003-12-02,,,13538.0,44305.0,27185.0,24005.0,3180.0,17120.0,9030.0,9856.0,93877.0,24825.0,15750.0,38434.0,9418.0,,,,,30860.0,1.93,4.15,,2.972,
231,2003-12-03,,,13583.0,44360.0,27425.0,24212.0,3213.0,16935.0,9093.0,9928.0,93712.0,24564.0,15883.0,38283.0,9535.0,,,,,30883.0,1.89,4.25,,2.98,
232,2003-12-04,,,13721.0,44432.0,27685.0,24448.0,3237.0,16747.0,9095.0,9928.0,93409.0,23979.0,16289.0,38303.0,9395.0,,,,,30819.0,1.53,4.11,,2.9707,
233,2003-12-05,,,13754.0,44549.0,27992.0,24962.0,3030.0,16557.0,9093.0,9928.0,92787.0,23585.0,16253.0,38233.0,9312.0,,,,,30784.0,1.84,3.97,,2.9693,
234,2003-12-09,,,13890.0,44680.0,28237.0,24908.0,3329.0,16443.0,9092.0,9928.0,92839.0,23933.0,15933.0,38025.0,9564.0,,,,,30761.0,2.35,3.6,,2.9547,
235,2003-12-10,,,13917.0,44685.0,28180.0,24965.0,3215.0,16505.0,9228.0,10046.0,92979.0,24252.0,15858.0,37909.0,9582.0,,,,,30799.0,2.05,3.94,,2.9377,
236,2003-12-11,,,13938.0,44725.0,28173.0,25028.0,3145.0,16552.0,9224.0,10046.0,92801.0,24150.0,15826.0,37980.0,9474.0,,,,,30753.0,1.97,2.75,,2.9473,
237,2003-12-12,,,13976.0,44948.0,28206.0,25114.0,3092.0,16742.0,9218.0,10042.0,92817.0,23949.0,15816.0,38100.0,9595.0,,,,,30789.0,1.92,3.89,,2.9563,
238,2003-12-15,,,13402.0,45035.0,28262.0,25042.0,3220.0,16773.0,9220.0,10042.0,92888.0,24786.0,15404.0,37843.0,9511.0,,,,,30796.0,1.52,3.25,,2.961,
239,2003-12-16,,,13437.0,45105.0,28230.0,25037.0,3193.0,16875.0,9221.0,10042.0,93266.0,24843.0,15575.0,38063.0,9456.0,,,,,30897.0,1.44,4.1,,2.9713,
240,2003-12-17,,,13497.0,45313.0,28262.0,25104.0,3158.0,17051.0,9433.0,9984.0,93422.0,25271.0,15472.0,38015.0,9354.0,,,,,30869.0,1.36,3.89,,2.9717,
241,2003-12-18,,,13551.0,45441.0,28479.0,25309.0,3170.0,16962.0,9433.0,9984.0,93349.0,25136.0,15313.0,37939.0,9673.0,,,,,30905.0,1.55,3.93,,2.9658,
242,2003-12-19,,,13577.0,45618.0,28842.0,25629.0,3213.0,16776.0,9432.0,9984.0,93450.0,25189.0,15802.0,37779.0,9471.0,,,,,30969.0,1.42,3.43,,2.971,
243,2003-12-22,,,14048.0,45738.0,29317.0,25896.0,3421.0,16421.0,9433.0,9983.0,93387.0,25178.0,15990.0,37536.0,9575.0,,,,,31046.0,1.38,3.25,,2.966,
244,2003-12-23,,,14072.0,46411.0,29685.0,26236.0,3449.0,16726.0,9432.0,9983.0,93624.0,25475.0,16069.0,37754.0,9221.0,,,,,31147.0,1.46,3.51,,2.9567,
245,2003-12-24,,,14061.0,46406.0,29864.0,26289.0,3575.0,16542.0,9522.0,10079.0,94596.0,25936.0,16108.0,37748.0,9709.0,,,,,31210.0,1.84,4.08,,2.9605,
246,2003-12-26,,,14073.0,46608.0,30124.0,26525.0,3599.0,16484.0,9523.0,10079.0,94495.0,25968.0,16042.0,37543.0,9851.0,,,,,31106.0,1.68,3.57,,2.9535,
247,2003-12-29,,,14052.0,46754.0,30252.0,26554.0,3698.0,16502.0,9521.0,10079.0,94389.0,26454.0,16037.0,37177.0,9637.0,,,,,31129.0,1.27,3.07,,2.9503,
248,2003-12-30,,,14117.0,46564.0,30349.0,26709.0,3640.0,16215.0,9521.0,10079.0,94056.0,26009.0,15946.0,37701.0,9328.0,,,,,31112.0,1.37,2.59,,2.9345,
249,2003-12-31,,,14119.0,46391.0,30316.0,26631.0,3685.0,16075.0,9686.0,10259.0,93744.0,25333.0,16305.0,37899.0,9164.0,,,,,30754.0,1.61,4.01,,2.933,
250,2004-01-02,,,14209.0,46747.0,30367.0,26535.0,3832.0,16380.0,9686.0,10259.0,92814.0,23008.0,16475.0,38165.0,10142.0,27.1,,,,30755.0,1.56,3.51,,2.9243,
251,2004-01-05,,,14257.0,46758.0,30323.0,26445.0,3878.0,16435.0,9684.0,10259.0,93031.0,23069.0,16658.0,38176.0,10113.0,26.8,,,,30748.0,1.56,3.3,,2.8922,
252,2004-01-06,,,14303.0,46874.0,30210.0,26413.0,3797.0,16664.0,9677.0,10257.0,92984.0,22777.0,16785.0,38429.0,9985.0,26.8,,,,30608.0,1.52,2.99,,2.8573,
253,2004-01-07,,,14326.0,46755.0,30079.0,26477.0,3602.0,16676.0,9894.0,10498.0,92854.0,22302.0,17114.0,38681.0,9753.0,26.7,,,,30623.0,1.36,2.94,,2.873,
254,2004-01-08,,,14364.0,46869.0,30032.0,26713.0,3319.0,16837.0,9897.0,10498.0,92767.0,21871.0,17235.0,38678.0,9980.0,26.7,,,,30629.0,1.21,2.67,,2.8902,
255,2004-01-09,,,14398.0,46974.0,29944.0,26738.0,3206.0,17030.0,9901.0,10498.0,92801.0,21944.0,17106.0,38802.0,9947.0,26.7,,,,30558.0,1.7,3.08,,2.8892,
256,2004-01-12,,,14440.0,47053.0,29837.0,26533.0,3304.0,17216.0,9901.0,10498.0,93140.0,22582.0,16735.0,38922.0,9920.0,26.6,,,,30446.0,1.6,3.35,,2.8663,
257,2004-01-13,,,14467.0,46920.0,29576.0,26207.0,3369.0,17344.0,9896.0,10498.0,93042.0,22481.0,16707.0,39069.0,9791.0,26.5,,,,30437.0,1.54,2.81,,2.8567,
258,2004-01-14,,,14500.0,46902.0,29310.0,26128.0,3182.0,17592.0,10273.0,10608.0,93166.0,22744.0,16469.0,39017.0,9943.0,26.4,,,,30399.0,1.37,2.4,,2.8767,
259,2004-01-15,,,14480.0,47066.0,29159.0,26053.0,3106.0,17907.0,10279.0,10607.0,93683.0,23283.0,16344.0,39159.0,9907.0,26.3,,,,30422.0,1.38,2.86,,2.871,
260,2004-01-16,,,14502.0,47158.0,28972.0,25848.0,3124.0,18186.0,10052.0,10590.0,94066.0,23434.0,16512.0,39399.0,9770.0,26.3,,,,30361.0,1.46,3.14,,2.8722,
261,2004-01-19,,,14502.0,47219.0,28867.0,25756.0,3111.0,18352.0,10052.0,10590.0,94883.0,23471.0,17090.0,39263.0,10175.0,26.0,,,,30467.0,1.37,3.13,,2.8882,
262,2004-01-20,,,14476.0,47278.0,28629.0,25594.0,3035.0,18649.0,10055.0,10590.0,94893.0,23486.0,17206.0,39396.0,9966.0,26.0,,,,30475.0,1.33,2.88,,2.8858,
263,2004-01-21,,,14554.0,47103.0,28444.0,25480.0,2964.0,18659.0,10364.0,10917.0,95000.0,23820.0,17175.0,39326.0,9927.0,25.9,,,,30488.0,1.46,2.23,,2.8932,
264,2004-01-22,,,14584.0,46924.0,28299.0,25426.0,2873.0,18625.0,10366.0,10916.0,95151.0,23811.0,17361.0,39439.0,9791.0,25.8,,,,30530.0,1.5,1.52,,2.9112,
265,2004-01-23,,,14619.0,47080.0,28225.0,25414.0,2811.0,18855.0,10370.0,10916.0,95656.0,24256.0,17473.0,39487.0,9691.0,25.7,,,,30555.0,1.13,2.8,,2.8952,
266,2004-01-26,,,14632.0,47140.0,28206.0,25307.0,2899.0,18934.0,10366.0,10914.0,96108.0,24829.0,17177.0,39362.0,9992.0,25.6,,,,30653.0,1.22,2.99,,2.909,
267,2004-01-27,,,14653.0,47194.0,28063.0,25225.0,2838.0,19131.0,10369.0,10914.0,96123.0,25249.0,17165.0,39346.0,9615.0,25.6,,,,30729.0,1.3,2.77,,2.905,
268,2004-01-28,,,14661.0,46901.0,28110.0,25215.0,2895.0,18791.0,10742.0,11305.0,96433.0,25612.0,17188.0,39210.0,9679.0,25.6,,,,30651.0,1.82,2.34,,2.9175,
269,2004-01-29,,,14669.0,46936.0,28289.0,25326.0,2963.0,18647.0,10745.0,11301.0,96795.0,25610.0,17455.0,39311.0,9677.0,25.6,,,,30835.0,1.34,2.4,,2.9428,
270,2004-01-30,,,14920.0,46994.0,28546.0,25524.0,3022.0,18448.0,10751.0,11298.0,96450.0,24837.0,18001.0,39244.0,9637.0,25.7,,,,30764.0,1.59,2.81,,2.9327,
271,2004-02-02,,,14957.0,47035.0,28800.0,25790.0,3010.0,18235.0,10748.0,11296.0,96509.0,25125.0,17814.0,38990.0,9838.0,26.0,,,,30691.0,1.52,2.83,,2.939,
272,2004-02-03,,,14991.0,47359.0,28903.0,25917.0,2986.0,18456.0,10750.0,11296.0,96320.0,24872.0,17931.0,39079.0,9694.0,26.2,,,,30628.0,1.66,2.45,,2.9252,
273,2004-02-04,,,14997.0,47201.0,29024.0,26057.0,2967.0,18177.0,10967.0,11534.0,96332.0,24404.0,18158.0,39078.0,9949.0,26.3,,,,30735.0,1.53,2.56,,2.9337,
274,2004-02-05,,,15001.0,47202.0,29293.0,26357.0,2936.0,17909.0,10969.0,11532.0,95932.0,23699.0,18550.0,39089.0,9854.0,26.5,,,,30643.0,1.2,2.22,,2.96,
